track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,,,,,,,,,,, 
6TnxdnJcZIwCWiCHq5Qds0,Wish You Well (with Sigala),Sigala,5,Get To Know,9/27/2019,0.67,,,,,,,,,,,
2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,Kaskade,57,With You - The Remixes,9/12/2019,0.708,,,,,,,,,,,
0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,68,Dive,12/20/2019,0.654,,,,,,,,,,,
5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,65,No Goodbye,7/26/2019,0.945,,,,,,,,,,,
3d4lc8esnUl7Bx9J9d9oty,Work,MOTi,58,Work,1/25/2019,0.704,,,,,,,,,,,
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,Instagram,7/5/2019,0.765,,,,,,,,,,,
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,Better Off Without You (feat. Shift K3Y),1/10/2020,0.682,,,,,,,,,,,
2I4jAMEOEUQD5V1byYCqNS,Butterfly,Molella,43,Butterfly,6/21/2019,0.627,,,,,,,,,,,
59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,57,All The Love You Got,12/20/2019,0.762,,,,,,,,,,,
5EdYlCWou17k0N1PADLKfO,Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,58,Call You Mine - The Remixes,7/19/2019,0.577,,,,,,,,,,,
5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,58,Love Is Not Enough,12/19/2019,0.632,,,,,,,,,,,
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,Lose Control,10/11/2019,0.598,,,,,,,,,,,
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,67,I Wanna Dance,7/19/2019,0.825,,,,,,,,,,,
4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,42,After The Landslide (Remix),9/19/2019,0.63,,,,,,,,,,,
5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,70,Midnight Hour with Boys Noize & Ty Dolla $ign,8/29/2019,0.795,,,,,,,,,,,
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,Pon de Replay,4/28/2017,0.529,,,,,,,,,,,
7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,79,So Close (feat. Georgia Ku),11/2/2018,0.7,,,,,,,,,,,
5ijpy4l0nKZPIKHui6SQfE,Look Into My Eyes,Brando,48,Look Into My Eyes,1/10/2020,0.791,,,,,,,,,,,
6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,53,Not in Control,12/20/2019,0.904,,,,,,,,,,,
79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,75,BLUE,12/13/2019,0.744,,,,,,,,,,,
65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,46,Don't Waste My Time,11/8/2019,0.772,,,,,,,,,,,
4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,67,Alive And Feeling Fine,10/4/2019,0.706,,,,,,,,,,,
3uiQZlSlSDRduWLFBTSEot,Don't Start Now - Kungs Remix,Dua Lipa,65,Don't Start Now (Kungs Remix),12/18/2019,0.664,,,,,,,,,,,
29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,56,The Seed EP,12/20/2019,0.781,,,,,,,,,,,
2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,42,Jacques,8/28/2019,0.789,,,,,,,,,,,
3BOcWxFUURAomDXRSDFve4,Something Real,Armin van Buuren,58,Balance,10/25/2019,0.575,,,,,,,,,,,
4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,74,Stay (Don't Go Away) [feat. Raye],5/9/2019,0.669,,,,,,,,,,,
7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,65,Solid Gold,5/2/2019,0.567,,,,,,,,,,,
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,64,One Life,9/27/2019,0.653,,,,,,,,,,,
62XCV3AmCMkPa9X5mCim8O,All ‘Bout The Money,FAULHABER,51,All ‘Bout The Money,10/18/2019,0.721,,,,,,,,,,,
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,63,Never Letting Go,11/9/2018,0.534,,,,,,,,,,,
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,83,Used To Love (with Dean Lewis),10/31/2019,0.651,,,,,,,,,,,
2W9pBY75aWOV39S73mqqbn,Giulia,Prince Paris,55,Giulia,11/29/2019,0.682,,,,,,,,,,,
1JxQmgCEipmHCUiJS568pE,What Do I Do? - Benny Benassi Remix,Georgia Ku,39,What Do I Do? (Benny Benassi Remix),10/18/2019,0.66,,,,,,,,,,,
6pu5jQqenr37n0z6eBKOh0,Dreams Of You (feat. Rae Morris),Icarus,48,Dreams Of You (feat. Rae Morris),10/4/2019,0.57,,,,,,,,,,,
3RBk0P36O7wCMxF263jRJL,I Will Let You Down (feat. KLARA),Madison Mars,59,I Will Let You Down (feat. KLARA),12/6/2019,0.608,,,,,,,,,,,
4uRx3SdWG2cNVfRNVPwHDS,Carillon (with Achille Lauro),Nahaze,64,Carillon (with Achille Lauro),12/11/2019,0.561,,,,,,,,,,,
3ZRgqoTb7pVO11IxcKGtMo,La Vie - Gabry Ponte Mix,DJ Ross,42,La Vie (Gabry Ponte Mix),11/15/2019,0.591,,,,,,,,,,,
0DhkTGjEaIHaSxTfC14BFm,Lullaby,R3HAB,70,Lullaby,1/26/2018,0.626,,,,,,,,,,,
4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,57,Disconnect,7/19/2019,0.745,,,,,,,,,,,
1tq4UL9BB7BHuT6eorlX3X,All This Time,Deorro,21,All This Time,7/12/2019,0.66,,,,,,,,,,,
4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),Gryffin,68,Gravity,10/24/2019,0.53,,,,,,,,,,,
4P7F3kb2Ze1YleD6lUYwJo,Acordeão,Tiësto,63,Acordeão,8/8/2019,0.552,,,,,,,,,,,
3qeJ84Y6PRS9LtliOuT94Z,My Friend,Yves V,54,My Friend,5/31/2019,0.471,,,,,,,,,,,
7sYAS4CpbV90oSemgaEQat,On & On,Alok,79,On & On,11/22/2019,0.747,,,,,,,,,,,
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,72,Juliet & Romeo,12/6/2019,0.712,,,,,,,,,,,
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,80,All Around The World (La La La),4/5/2019,0.733,,,,,,,,,,,
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,47,Are You Lonely (feat. ISÁK),2/22/2019,0.517,,,,,,,,,,,
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,19,No More (feat. Brenda Mullen) [Bottai Edit],3/1/2019,0.675,,,,,,,,,,,
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,79,Close Your Eyes,11/22/2019,0.818,,,,,,,,,,,
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,59,Escapism,11/8/2019,0.639,,,,,,,,,,,
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,68,Never Be Alone (feat. Aloe Blacc),7/26/2019,0.535,,,,,,,,,,,
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,72,Roses (Imanbek Remix),9/13/2019,0.784,,,,,,,,,,,
1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,66,Insane,11/15/2019,0.809,,,,,,,,,,,
1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,59,Daydreams (Sultan + Shepard Echoes Of Life Remix),1/3/2020,0.669,,,,,,,,,,,
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,64,Only Want You (Sam Feldt Remix),4/5/2019,0.578,,,,,,,,,,,
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,Close To Me (Remixes),2/1/2019,0.733,,,,,,,,,,,
4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,41,Woke Up Late (Sam Feldt Remix),5/2/2019,0.63,,,,,,,,,,,
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,69,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],9/27/2019,0.845,,,,,,,,,,,
6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,Kygo,66,Not Ok (Frank Walker Remix),7/5/2019,0.679,,,,,,,,,,,
5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,68,Heaven (feat. Veronica),1/4/2019,0.657,,,,,,,,,,,
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,66,Sixteen (Don Diablo Remix),5/10/2019,0.493,,,,,,,,,,,
46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,63,Don’t Give Up On Me Now (with Julie Bergan),5/10/2019,0.687,,,,,,,,,,,
0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,68,Brave,4/26/2019,0.654,,,,,,,,,,,
3sHuIjfAzluc6S9cXoqfqC,Let It Be Me,Steve Aoki,23,Let It Be Me,9/6/2019,0.661,,,,,,,,,,,
4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,Kygo,67,Carry On (Nicky Romero Remix),5/30/2019,0.447,,,,,,,,,,,
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,62,Magnets (feat. Sophie Simmons),5/10/2019,0.731,,,,,,,,,,,
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,9,Don't Give Up On Me (with R3HAB),4/12/2019,0.489,,,,,,,,,,,
7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),MOTi,59,Found Love (feat. Lovespeake),2/15/2019,0.6,,,,,,,,,,,
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,71,These Are The Times (feat. JRM),7/18/2019,0.687,,,,,,,,,,,
14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,Jonas Blue,21,Blue,11/9/2018,0.711,,,,,,,,,,,
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,81,Happy Now,10/26/2018,0.693,,,,,,,,,,,
23FHa9lYnG6Dr8OzombPkS,Roots,Valerie Broussard,69,Roots,8/16/2019,0.683,,,,,,,,,,,
06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,Khalid,56,Talk (Alle Farben Remix),4/4/2019,0.638,,,,,,,,,,,
1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,Alok,56,All The Lies (Remixes),7/19/2019,0.707,,,,,,,,,,,
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,Panic! At The Disco,60,High Hopes (Don Diablo Remix),1/11/2019,0.59,,,,,,,,,,,
3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),Hardwell,40,Summer Air (feat. Trevor Guthrie),5/31/2019,0.632,,,,,,,,,,,
1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,57,Can We Pretend (feat. Cash Cash) [Sigala Remix],6/28/2019,0.703,,,,,,,,,,,
4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,Lewis Capaldi,70,Bruises EP,9/27/2019,0.79,,,,,,,,,,,
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,63,Insomnia (King Arthur Remix),5/17/2019,0.733,,,,,,,,,,,
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,65,Don't Worry Bout Me (Rudimental Remix),4/24/2019,0.728,,,,,,,,,,,
3N9YuL395rE4qNyHMsvOWC,I Miss Myself - R3HAB Remix,NOTD,56,I Miss Myself (R3HAB Remix),6/7/2019,0.502,,,,,,,,,,,
6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,Why Don't We,2,8 Letters (R3HAB Remix),9/28/2018,0.638,,,,,,,,,,,
0JumfyG7GUshFjxouEXwhw,You Deserve Better - Andrelli Remix,James Arthur,53,You Deserve Better (Andrelli Remix),6/29/2018,0.685,,,,,,,,,,,
3Iee2uf8UXOrOupQzfs1z5,Remember (with ZOHARA),Gryffin,11,Remember (with ZOHARA),10/26/2018,0.62,,,,,,,,,,,
6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,77,REMEDY,8/31/2018,0.601,,,,,,,,,,,
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,56,Leave,1/25/2019,0.762,,,,,,,,,,,
3Mong1BzxMKwTZ0SbfLdcQ,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Clean Bandit,65,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],3/8/2019,0.684,,,,,,,,,,,
4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,Hardwell,34,I'm Not Sorry,3/8/2019,0.65,,,,,,,,,,,
4Nu8sEejt46770gDUvFcrF,Tequila - Robin Schulz Remix,Dan + Shay,54,Tequila (Robin Schulz Remix),3/21/2019,0.448,,,,,,,,,,,
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,51,Happier (Remixes),10/19/2018,0.712,,,,,,,,,,,
4d3cCNTG3PUgWhPButc4N7,Sing It With Me - Embody Remix,JP Cooper,50,Sing It With Me (Embody Remix),6/21/2019,0.674,,,,,,,,,,,
7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,Jess Glynne,52,Thursday (Nicky Romero Remix),12/7/2018,0.739,,,,,,,,,,,
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,76,Better When You're Gone,2/8/2019,0.647,,,,,,,,,,,
1yAPglN5AGf7UoLK062ZYq,Wish You Well,Sigala,75,Wish You Well,5/24/2019,0.669,,,,,,,,,,,
4IAd7Vdwcc1E86P15tXjca,Only When It Rains,Frank Walker,52,Only When It Rains,3/29/2019,0.792,,,,,,,,,,,
5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,Mabel,62,Mad Love (Remixes),7/5/2019,0.706,,,,,,,,,,,
7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,Ava Max,65,Sweet but Psycho (Remixes),8/16/2018,0.645,,,,,,,,,,,
5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),Young Bombs,62,Better Day (feat. Aloe Blacc),11/1/2019,0.662,,,,,,,,,,,
6fvbl9D9VjMtLRQsuWPyYt,Rescue Me (with BUNT.) - BUNT. Remix,OneRepublic,10,Rescue Me (with BUNT.) [BUNT. Remix],8/2/2019,0.673,,,,,,,,,,,
1MgpEKnO6sgMTb5zumAsgn,Discovery,Syn Cole,55,Discovery,5/31/2019,0.516,,,,,,,,,,,
06Z7Hy2LUzbcSFmWzwkun1,With You - Frank Walker Remix,Tyler Shaw,49,With You (Frank Walker Remix),2/1/2019,0.686,,,,,,,,,,,
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Sam Feldt,70,2 Hearts (feat. Gia Koka),1/10/2020,0.503,,,,,,,,,,,
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,61,Love You Forever,6/21/2019,0.382,,,,,,,,,,,
36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),Sam Feldt,75,Post Malone (feat. RANI) [Joe Stone Remix],8/16/2019,0.59,,,,,,,,,,,
6DuE8kXIDJ3oiCibWXmgeN,Thorns,Faustix,60,Thorns,3/29/2019,0.708,,,,,,,,,,,
5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),George Ezra,63,Shotgun (The Wild Remix),6/15/2018,0.588,,,,,,,,,,,
4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),XO Cupid,73,True Colors (feat. Maya Avedis),9/21/2018,0.636,,,,,,,,,,,
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,60,Crying In The Sun (Remixes),11/23/2018,0.682,,,,,,,,,,,
0EQeui6OBMzqJ3Z3wCOzZh,Need You,Faustix,62,Need You,7/26/2019,0.639,,,,,,,,,,,
1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),Winati,67,Sweet Dreams (are Made of This),6/21/2019,0.815,,,,,,,,,,,
2neq77lIMkitQwBwy1EDng,Million Lights,Tungevaag & Raaban,61,Million Lights,3/22/2019,0.696,,,,,,,,,,,
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,Jubël,71,Dancing in the Moonlight,6/22/2018,0.659,,,,,,,,,,,
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,80,TIM,6/6/2019,0.592,,,,,,,,,,,
0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,John De Sohn,68,Forever Young,7/27/2018,0.651,,,,,,,,,,,
3oN9prOZJ8jR6rFP4YMJF9,eoh,Olympis,60,eoh,8/16/2019,0.707,,,,,,,,,,,
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,66,Nobody,3/1/2019,0.673,,,,,,,,,,,
5naYe7rLMZcLfO1DKg48MK,All Day And Night,Jax Jones,75,Snacks,7/12/2019,0.567,,,,,,,,,,,
3LaQ1GajOXoUeiTA9UAcCK,There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,58,There's No Way (remixes),11/1/2018,0.768,,,,,,,,,,,
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74,Whenever (feat. Conor Maynard),6/22/2018,0.734,,,,,,,,,,,
5VGBgPVFO3e0lWz4WHYntQ,All For Love,Tungevaag & Raaban,68,All For Love,3/23/2018,0.689,,,,,,,,,,,
6sYJuVcEu4gFHmeTLdHzRz,Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,72,Bittersweet Symphony (feat. Emily Roberts),3/29/2019,0.676,,,,,,,,,,,
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,70,Always in Between (Deluxe),10/12/2018,0.686,,,,,,,,,,,
4fCAOaMs0PYL58OijKp2IS,"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",Lauv,58,"fuck, i’m lonely (with Anne-Marie) (Ofenbach Remix)",8/30/2019,0.763,,,,,,,,,,,
2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,Vigiland,67,Be Your Friend,3/2/2018,0.6,,,,,,,,,,,
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,62,Happier (Remixes),10/19/2018,0.691,,,,,,,,,,,
7rpyHKSH3dkrsKEgv1eNgv,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,56,Woke Up Late (feat. Hailee Steinfeld) [Sam Feldt Remix],5/2/2019,0.63,,,,,,,,,,,
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,Sigala,65,Brighter Days,9/28/2018,0.734,,,,,,,,,,,
3cJEgWbsBmGkvXz906tgut,No One - Jonas Blue Remix,Jess Glynne,51,No One (Jonas Blue Remix),3/15/2019,0.605,,,,,,,,,,,
3ZqKbMO9UasuKgQeGT7QZS,Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,54,Speechless (feat. Erika Sirola) [MOTi Remix],3/22/2019,0.609,,,,,,,,,,,
5mYNWSc1AE7pWS3Ax4e8Dl,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,61,Close To Me (Remixes),2/1/2019,0.733,,,,,,,,,,,
6SRWhUJcD2YKahCwHavz3X,Darkside,Alan Walker,76,Different World,12/14/2018,0.43,,,,,,,,,,,
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),4/25/2019,0.661,,,,,,,,,,,
7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,63,Body (feat. brando),10/27/2017,0.752,,,,,,,,,,,
47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,Cheat Codes,70,Who's Got Your Love,3/15/2019,0.704,,,,,,,,,,,
6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,Dennis Lloyd,70,Never Go Back (Remixes),6/7/2019,0.655,,,,,,,,,,,
4BM4ml3TgBFALLaCaJtVhi,Pumped Up,Klingande,56,Pumped Up,9/8/2017,0.732,,,,,,,,,,,
4D3o6Hh3GydRpTTlyLP3D9,California,Hot Shade,65,California,5/4/2018,0.619,,,,,,,,,,,
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,61,Solo Dance,11/4/2016,0.746,,,,,,,,,,,
164C9bSF4ryqWXI4XgxTE0,Replay,Davai,60,Replay,8/25/2017,0.776,,,,,,,,,,,
4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,Kygo,63,Think About You (Galantis Remix),4/12/2019,0.621,,,,,,,,,,,
7lPo7aUbqNz5qmcan9Oj3F,Love No More,Loud Luxury,54,Love No More,8/31/2018,0.767,,,,,,,,,,,
1HvCFAUIWQsWV9zud3UhDl,All Falls Down (feat. Juliander),Alan Walker,70,Different World,12/14/2018,0.655,,,,,,,,,,,
76WNl0hDHHxTUhfLrEIBSm,Lonely Together (feat. Rita Ora),Avicii,6,Phoenix (Deluxe Edition),11/23/2018,0.638,,,,,,,,,,,
6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,70,Kids in Love,11/3/2017,0.689,,,,,,,,,,,
0jvqmWRCyv7xnxqrtinbHJ,Next To Me,Axel Johansson,54,Next To Me,4/20/2018,0.445,,,,,,,,,,,
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),1/11/2019,0.807,,,,,,,,,,,
1uuUnsWpJwqBh5GRQ8uxla,Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,53,Happier (Tiësto’s AFTR:HRS Remix),6/1/2018,0.684,,,,,,,,,,,
4DfxFGwreu9BquiLRClwh8,Hum With Me,John De Sohn,55,Hum With Me,6/9/2017,0.653,,,,,,,,,,,
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,81,AVĪCI (01),8/10/2017,0.662,,,,,,,,,,,
3R8lr1Y1kPgXEbnXkcMMlT,Call On Me - Ryan Riback Remix,Starley,58,Call On Me,10/7/2016,0.691,,,,,,,,,,,
4ESPuOrSsRcBISzcMlzmY5,Sad (feat. Afrojack),Chico Rose,75,Sad (feat. Afrojack),8/30/2019,0.717,,,,,,,,,,,
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,Stargazing - EP,9/21/2017,0.677,,,,,,,,,,,
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,73,What Is Love? (Deluxe Edition),11/30/2018,0.715,,,,,,,,,,,
2kLf4myxQME1Nd0voeKZri,Stay Young,Mike Perry,57,Stay Young,9/1/2017,0.572,,,,,,,,,,,
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,25,More Than You Know,5/24/2017,0.645,,,,,,,,,,,
2devxXJUTEIFmgt8cXaqmO,Why Boy,Steff da Campo,55,Why Boy,6/7/2019,0.497,,,,,,,,,,,
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,80,The Days / Nights,1/1/2014,0.527,,,,,,,,,,,
7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,69,Rich Love,7/14/2017,0.401,,,,,,,,,,,
7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,74,Blue,11/9/2018,0.738,,,,,,,,,,,
6ULQ6ZRc7JuVutRMy6gfgc,Feel Good,Felix Jaehn,65,I,2/16/2018,0.702,,,,,,,,,,,
0FlnsBDwPglenLJoQjPd4K,IDGAF - Hazers Remix,Dua Lipa,50,IDGAF (Remixes),2/23/2018,0.814,,,,,,,,,,,
4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),Jax Jones,66,Snacks,7/12/2019,0.724,,,,,,,,,,,
4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan,71,Rockstar,6/21/2019,0.771,,,,,,,,,,,
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,79,Jackie Chan,5/18/2018,0.747,,,,,,,,,,,
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,76,Moonlight,9/7/2018,0.813,,,,,,,,,,,
0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,Martin Jensen,55,All I Wanna Do,4/8/2016,0.728,,,,,,,,,,,
25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,87,Sweet but Psycho,8/17/2018,0.719,,,,,,,,,,,
3xE7LrW7P54CYNQYqLhl6J,Melody - ANGEMI Remix,Lost Frequencies,35,"Melody (Remixes, Pt. 1)",6/15/2018,0.564,,,,,,,,,,,
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,77,High On Life (feat. Bonn),7/29/2018,0.414,,,,,,,,,,,
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,83,So Am I,3/7/2019,0.682,,,,,,,,,,,
1byydVLDAt7An5Pk3SuL5j,I Know You - Vigiland Remix,Craig David,51,I Know You (Remixes),2/9/2018,0.674,,,,,,,,,,,
1RxlBxlaJpSEVnLk4Gtvym,Through To You,Lyente,2,Through To You,4/17/2018,0.69,,,,,,,,,,,
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),Martin Garrix,68,Burn Out (feat. Dewain Whitmore),9/14/2018,0.594,,,,,,,,,,,
67FPUOM5Q2sSvS3iqLxSFs,Penny,Dimitri Vangelis & Wyman,50,Penny,3/29/2019,0.468,,,,,,,,,,,
0Qmqhtqco9ifi7ScZh1095,Wait For Me,Steve Brian,42,Wait For Me,10/12/2018,0.465,,,,,,,,,,,
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,0.701,,,,,,,,,,,
0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),Fluex,50,Daylight (Airbeat One Anthem 2018),6/22/2018,0.631,,,,,,,,,,,
7LYMT7ZaJC6KaKaXod9qNq,Imagine,Rob Tirea,21,Imagine,4/13/2018,0.578,,,,,,,,,,,
6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,63,Apple Juice (feat. Carla Monroe) [MOTi Remix],11/30/2018,0.671,,,,,,,,,,,
47knrBbYhqtrggWYSkU6h1,Glitch,Martin Garrix,56,Glitch,12/14/2018,0.715,,,,,,,,,,,
